sku;country;stock_flat;stock_atomic;last_update_flat;last_update_atomic;publication_status_atomic;publication_status_flat
H003279S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003279S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003280S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003280S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003280S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003280S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003280S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003280S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003280S 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003280S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003280S 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003322S 01;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003322S 02;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003322S 03;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003322S 05;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003322S 06;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003322S 07;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003322S 08;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003322S 10;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003322S 11;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003323S 01;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003323S 02;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003323S 05;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003323S 06;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003323S 07;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003323S 08;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003323S 09;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003323S 11;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003323S 13;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003328S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003328S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003328S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003328S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003328S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003328S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003328S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003328S 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003329S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003329S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003329S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003329S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003329S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003329S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003329S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003329S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003333S 01;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003333S 02;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003333S 04;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003333S 05;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003333S 06;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003333S 08;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003333S 11;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003333S 13;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003336S 01;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003336S 06;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003336S 12;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003336S 14;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003336S 15;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003336S 16;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003336S 17;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003336S 20;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003336S 21;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003336S 22;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003338S 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003338S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003338S 14;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003338S 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003338S 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003338S 17;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003338S 18;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003338S 19;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003338S 20;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003338S 24;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003363S 02;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003363S 04;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003363S 05;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003363S 17;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003363S 18;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003363S 20;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003363S 26;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003363S 29;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003365S 01;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003365S 02;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003365S 04;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003365S 05;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003365S 06;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003365S 09;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003365S 10;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003365S 11;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003366S 01;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003366S 02;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003366S 03;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003366S 08;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003366S 09;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003366S 10;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003366S 14;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003366S 15;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003366S 17;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003366S 18;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003373S 01;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003373S 02;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003373S 04;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003373S 07;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003373S 08;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003373S 09;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003373S 11;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003373S 13;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003373S 14;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003378S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003378S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003378S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003378S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003378S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003378S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003378S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003378S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060G 01050;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060G 01060;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060G 01065;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060G 01070;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060G 01075;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060G 01080;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060G 01085;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060G 01090;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060G 3V050;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060G 3V065;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060G 3V070;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060G 3V075;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060G 3V080;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060G 9M050;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060G 9M070;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060G 9M075;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060G G2065;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060G G2070;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060GT01060;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060GT01065;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060GT01070;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060GT01075;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060GT01080;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060GT01085;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060GT01090;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060GT8M065;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060GT8M070;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060GT8M075;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005060GT8M080;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 01050;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 01060;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 01065;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 01070;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 01075;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 01080;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 01085;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 01090;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 2R050;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 2R060;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 2R065;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 2R070;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 2R075;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 2R080;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 2R085;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 2R090;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 7O060;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 7O065;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 7O070;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 7O075;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 7O080;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 7O085;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 7O090;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 8F065;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 8F070;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 8F075;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G 8F080;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G I3065;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G I3070;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G I3075;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G I3080;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G Q9050;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G Q9060;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G Q9065;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G Q9070;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G Q9075;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G Q9080;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G Q9085;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062G Q9090;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062GT01060;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062GT01065;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062GT01070;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062GT01075;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062GT01080;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062GT01085;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062GT01090;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062GTI6065;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062GTI6070;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062GTI6075;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005062GTI6080;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005408T 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005408T 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005408T 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005408T 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005408T 14;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005408T 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005408T 17;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005689T 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005689T 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005689T 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005689T 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005689T 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005689T 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005689T 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005689T 14;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005689T 25;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005773T 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005773T 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005773T 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005773T 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005773T 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005773T 62;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005773T 69;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005785T 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005785T 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005785T 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005785T 32;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005785T 46;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005785T 70;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005804T 18;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005804T 21;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005804T 31;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005804T 33;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005804T 34;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005804T 37;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005804T 40;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005804T 42;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005821T 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005821T 24;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005821T 49;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005821T 51;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005821T 61;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005827T 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005827T 14;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005827T 24;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005827T 39;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005827T 41;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005827T 45;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005843T 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005843T 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005843T 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005843T 29;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005843T 33;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005843T 34;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005843T 38;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005843T 40;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005843T 43;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005852T 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005852T 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005852T 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005852T 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005852T 20;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005852T 23;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005852T 25;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005852T 28;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005853T 14;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005853T 27;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005874T 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005874T 14;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005874T 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005874T 17;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005874T 22;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005874T 25;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005878T 14;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005878T 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005878T 17;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005878T 21;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005880T 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005880T 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005880T 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005880T 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005885T 31;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005885T 36;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005885T 37;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005885T 39;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005885T 44;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005885T 46;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005886T 30;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005886T 31;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005886T 34;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005886T 36;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005886T 37;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005887T 37;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005910T 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005910T 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005910T 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005910T 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005910T 17;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005910T 20;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005910T 24;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005911T 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005911T 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005911T 20;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005911T 23;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005911T 31;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005911T 35;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005912T 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005912T 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005912T 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005912T 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005912T 25;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005912T 26;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005925T 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005925T 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005925T 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005925T 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005925T 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005925T 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H005925T 17;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
